incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,incident_datetime_parsed,incident_year_rx,incident_month_rx,incident_year_month_rx,incident_year_month_date_rx
2024-06-24T07:15:00Z,2024-06-24T00:00:00Z,07:15:00,2024,Monday,2024-06-24T18:20:00Z,140219406244,1402194,246081153,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOUGH ST \ GROVE ST,25939000,Northern,Hayes Valley,5,5,37.77781677246094,-122.42316436767578,2024-06-24T07:15:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-24T10:00:00Z,2024-06-24T00:00:00Z,10:00:00,2024,Monday,2024-06-25T21:04:00Z,140218706224,1402187,246081670,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,03RD AVE \ ANZA ST,27236000,Richmond,Inner Richmond,1,1,37.77923583984375,-122.46092987060548,2024-06-24T10:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-07-05T02:00:00Z,2024-07-05T00:00:00Z,02:00:00,2024,Friday,2024-07-05T07:34:00Z,140452306244,1404523,246086357,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,28TH AVE \ SANTIAGO ST,23280000,Taraval,Sunset/Parkside,4,4,37.74449157714844,-122.48546600341795,2024-07-05T02:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-06-18T09:00:00Z,2024-06-18T00:00:00Z,09:00:00,2024,Tuesday,2024-07-01T12:58:00Z,140450906224,1404509,246086103,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LONDON ST \ RUSSIA AVE,21739000,Ingleside,Excelsior,11,11,37.72121047973633,-122.43638610839844,2024-06-18T09:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-05T10:58:00Z,2024-06-05T00:00:00Z,10:58:00,2024,Wednesday,2024-06-05T11:04:00Z,139631106244,1396311,240352140,241571212,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GREENWICH ST \ POWELL ST,25451000,Central,North Beach,3,3,37.80210113525391,-122.41120147705078,2024-06-05T10:58:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-04T22:30:00Z,2024-06-04T00:00:00Z,22:30:00,2024,Tuesday,2024-06-04T23:27:00Z,139633706244,1396337,240351421,241563634,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HYDE ST \ JEFFERSON ST,25600000,Central,Russian Hill,2,2,37.80759048461914,-122.42074584960938,2024-06-04T22:30:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-04T21:00:00Z,2024-06-04T00:00:00Z,21:00:00,2024,Tuesday,2024-06-04T23:33:00Z,139619906244,1396199,240351459,241563650,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ GRANT AVE \ THE EMBARCADERO,25475000,Central,North Beach,3,3,37.80810928344727,-122.40904998779295,2024-06-04T21:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-05-30T00:00:00Z,2024-05-30T00:00:00Z,00:00:00,2024,Thursday,2024-05-30T10:44:00Z,139623606244,1396236,246072516,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,19TH ST \ NOE ST,25787000,Mission,Castro/Upper Market,8,8,37.759422302246094,-122.4326400756836,2024-05-30T00:00:00Z,2024,May,2024-May,2024-05-01
2024-06-04T23:40:00Z,2024-06-04T00:00:00Z,23:40:00,2024,Tuesday,2024-06-05T01:53:00Z,139621806244,1396218,240351556,241570163,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BROADWAY \ THE EMBARCADERO,24570000,Central,Financial District/South Beach,3,3,37.79923629760742,-122.39766693115234,2024-06-04T23:40:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-05T11:15:00Z,2024-06-05T00:00:00Z,11:15:00,2024,Wednesday,2024-06-05T12:58:00Z,139631806243,1396318,240352297,241571605,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,HAYES ST \ STEINER ST,26041000,Northern,Hayes Valley,5,5,37.77562713623047,-122.43283081054688,2024-06-05T11:15:00Z,2024,Jun,2024-Jun,2024-06-01
2024-05-30T12:15:00Z,2024-05-30T00:00:00Z,12:15:00,2024,Thursday,2024-05-30T12:59:00Z,139623706224,1396237,246072538,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,19TH ST \ CLOVER LN,32939000,Mission,Twin Peaks,8,8,37.759010314941406,-122.44103240966795,2024-05-30T12:15:00Z,2024,May,2024-May,2024-05-01
2024-05-30T21:00:00Z,2024-05-30T00:00:00Z,21:00:00,2024,Thursday,2024-06-01T12:34:00Z,139624406224,1396244,246072657,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,16TH ST \ DOLORES ST,25706000,Mission,Mission,8,8,37.764644622802734,-122.42638397216795,2024-05-30T21:00:00Z,2024,May,2024-May,2024-05-01
2024-05-13T12:45:00Z,2024-05-13T00:00:00Z,12:45:00,2024,Monday,2024-05-13T17:32:00Z,139021006244,1390210,246062686,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,MARIPOSA ST \ YORK ST,24023000,Mission,Mission,9,10,37.76308441162109,-122.4092788696289,2024-05-13T12:45:00Z,2024,May,2024-May,2024-05-01
2024-05-14T14:46:00Z,2024-05-14T00:00:00Z,14:46:00,2024,Tuesday,2024-05-14T14:54:00Z,139037206240,1390372,240303739,241352080,II,Initial,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,HAYES ST \ PIERCE ST,26043000,Northern,Hayes Valley,5,5,37.77541732788086,-122.43448638916016,2024-05-14T14:46:00Z,2024,May,2024-May,2024-05-01
2024-05-13T14:15:00Z,2024-05-13T00:00:00Z,14:15:00,2024,Monday,2024-05-13T16:38:00Z,139021506244,1390215,246062705,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,30TH AVE \ JOHN F KENNEDY DR,27524000,Richmond,Golden Gate Park,4,1,37.77089309692383,-122.48980712890624,2024-05-13T14:15:00Z,2024,May,2024-May,2024-05-01
2024-05-15T13:00:00Z,2024-05-15T00:00:00Z,13:00:00,2024,Wednesday,2024-05-15T14:42:00Z,139060706243,1390607,240305967,241361953,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,HAIGHT ST \ MASONIC AVE,26342000,Park,Haight Ashbury,5,5,37.77021026611328,-122.44534301757812,2024-05-15T13:00:00Z,2024,May,2024-May,2024-05-01
2024-05-13T19:30:00Z,2024-05-13T00:00:00Z,19:30:00,2024,Monday,2024-05-14T17:20:00Z,139039006244,1390390,240304135,241352589,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ASHTON AVE \ OCEAN AVE,22661000,Ingleside,Oceanview/Merced/Ingleside,11,7,37.72526550292969,-122.46221160888672,2024-05-13T19:30:00Z,2024,May,2024-May,2024-05-01
2024-05-13T17:30:00Z,2024-05-13T00:00:00Z,17:30:00,2024,Monday,2024-05-14T10:08:00Z,139051106244,1390511,246062868,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,29TH AVE \ SANTIAGO ST,23285000,Taraval,Sunset/Parkside,4,4,37.74444580078125,-122.48653411865234,2024-05-13T17:30:00Z,2024,May,2024-May,2024-05-01
2024-05-14T22:30:00Z,2024-05-14T00:00:00Z,22:30:00,2024,Tuesday,2024-05-15T17:05:00Z,139063706243,1390637,240306357,241362570,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,KEITH ST \ THOMAS AVE,20160000,Bayview,Bayview Hunters Point,10,10,37.72935485839844,-122.38941955566406,2024-05-14T22:30:00Z,2024,May,2024-May,2024-05-01
2024-04-30T00:00:00Z,2024-04-30T00:00:00Z,00:00:00,2024,Tuesday,2024-05-10T11:03:00Z,139021406244,1390214,246062448,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,29TH AVE \ IRVING ST,27438000,Taraval,Sunset/Parkside,4,4,37.76308822631836,-122.4878387451172,2024-04-30T00:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-05-13T18:30:00Z,2024-05-13T00:00:00Z,18:30:00,2024,Monday,2024-05-14T15:50:00Z,139050306244,1390503,246062874,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,27TH AVE \ ULLOA ST,23252000,Taraval,Sunset/Parkside,4,4,37.74080657958984,-122.484130859375,2024-05-13T18:30:00Z,2024,May,2024-May,2024-05-01
2024-05-15T14:30:00Z,2024-05-15T00:00:00Z,14:30:00,2024,Wednesday,2024-05-15T19:16:00Z,139066606244,1390666,240306595,241362908,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DOUGLASS ST \ ELIZABETH ST,25768000,Mission,Noe Valley,8,8,37.75182723999024,-122.43855285644533,2024-05-15T14:30:00Z,2024,May,2024-May,2024-05-01
2024-05-14T03:00:00Z,2024-05-14T00:00:00Z,03:00:00,2024,Tuesday,2024-05-14T06:48:00Z,139023506243,1390235,240302424,241350492,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,PARIS ST \ RUSSIA AVE,21738000,Ingleside,Excelsior,11,11,37.720829010009766,-122.43558502197266,2024-05-14T03:00:00Z,2024,May,2024-May,2024-05-01
2024-05-08T17:30:00Z,2024-05-08T00:00:00Z,17:30:00,2024,Wednesday,2024-05-14T04:49:00Z,139019006243,1390190,240302361,241350331,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,33RD AVE \ ULLOA ST,23353000,Taraval,Sunset/Parkside,4,4,37.74052047729492,-122.49056243896484,2024-05-08T17:30:00Z,2024,May,2024-May,2024-05-01
2024-05-13T13:13:00Z,2024-05-13T00:00:00Z,13:13:00,2024,Monday,2024-05-13T15:03:00Z,139020606244,1390206,246062711,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,08TH AVE \ LAKE ST,27601000,Richmond,Inner Richmond,1,1,37.78656768798828,-122.46682739257812,2024-05-13T13:13:00Z,2024,May,2024-May,2024-05-01
2024-05-15T10:30:00Z,2024-05-15T00:00:00Z,10:30:00,2024,Wednesday,2024-05-15T10:30:00Z,139058806243,1390588,180232159,180874025,IS,Initial Supplement,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,07TH ST \ HOWARD ST,24265000,Southern,South of Market,6,6,37.777976989746094,-122.40938568115234,2024-05-15T10:30:00Z,2024,May,2024-May,2024-05-01
2024-05-14T13:45:00Z,2024-05-14T00:00:00Z,13:45:00,2024,Tuesday,2024-05-14T14:36:00Z,139035206243,1390352,240303632,241352027,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LEAVENWORTH ST \ LOMBARD ST,25530000,Central,Russian Hill,3,2,37.80220031738281,-122.41796875,2024-05-14T13:45:00Z,2024,May,2024-May,2024-05-01
2024-05-07T00:00:00Z,2024-05-07T00:00:00Z,00:00:00,2024,Tuesday,2024-05-09T08:35:00Z,139021606244,1390216,246062573,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ALPINE TER \ WALLER ST,26019000,Park,Haight Ashbury,5,5,37.77021408081055,-122.43780517578124,2024-05-07T00:00:00Z,2024,May,2024-May,2024-05-01
2024-05-14T12:30:00Z,2024-05-14T00:00:00Z,12:30:00,2024,Tuesday,2024-05-14T12:33:00Z,139031506243,1390315,240303347,241351627,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,PARKRIDGE DR \ VISTA LN,32974000,Park,Twin Peaks,8,8,37.752349853515625,-122.44598388671876,2024-05-14T12:30:00Z,2024,May,2024-May,2024-05-01
2024-05-09T23:00:00Z,2024-05-09T00:00:00Z,23:00:00,2024,Thursday,2024-05-10T08:10:00Z,139020906244,1390209,246062608,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CLAYTON ST \ WALLER ST,26407000,Park,Haight Ashbury,5,5,37.76886367797852,-122.4483871459961,2024-05-09T23:00:00Z,2024,May,2024-May,2024-05-01
2024-12-20T21:30:00Z,2024-12-20T00:00:00Z,21:30:00,2024,Friday,2024-12-21T16:58:00Z,144906206244,1449062,240784731,243562003,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BROADWAY \ HYDE ST,25292000,Central,Russian Hill,3,3,37.7962760925293,-122.41845703125,2024-12-20T21:30:00Z,2024,Dec,2024-Dec,2024-12-01
2024-06-30T05:30:00Z,2024-06-30T00:00:00Z,05:30:00,2024,Sunday,2024-06-30T21:30:00Z,140293806224,1402938,240408129,241823067,II,Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ALPINE TER \ WALLER ST,26019000,Park,Haight Ashbury,5,5,37.77021408081055,-122.43780517578124,2024-06-30T05:30:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-29T23:40:00Z,2024-06-29T00:00:00Z,23:40:00,2024,Saturday,2024-06-30T03:51:00Z,140268706241,1402687,240405943,241820004,II,Initial,06241,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",Open or Active,30TH AVE \ ANZA ST,27835000,Richmond,Outer Richmond,1,1,37.777923583984375,-122.48995208740234,2024-06-29T23:40:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-03T17:00:00Z,2024-06-03T00:00:00Z,17:00:00,2024,Monday,2024-06-04T16:47:00Z,139649106244,1396491,246072895,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,26TH AVE \ ULLOA ST,23240000,Taraval,Sunset/Parkside,4,4,37.74085235595703,-122.48306274414062,2024-06-03T17:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-05-14T18:00:00Z,2024-05-14T00:00:00Z,18:00:00,2024,Tuesday,2024-05-16T10:55:00Z,139089506244,1390895,240307678,241371250,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BRANNAN ST \ ZOE ST,23828000,Southern,South of Market,6,6,37.779296875,-122.39530181884766,2024-05-14T18:00:00Z,2024,May,2024-May,2024-05-01
2024-05-15T07:30:00Z,2024-05-15T00:00:00Z,07:30:00,2024,Wednesday,2024-05-16T12:29:00Z,139094106244,1390941,240307929,241371578,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,18TH ST \ FOLSOM ST,24126000,Mission,Mission,9,9,37.76210021972656,-122.41500091552734,2024-05-15T07:30:00Z,2024,May,2024-May,2024-05-01
2024-05-14T14:20:00Z,2024-05-14T00:00:00Z,14:20:00,2024,Tuesday,2024-05-14T16:06:00Z,139079806244,1390798,246063496,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,09TH AVE \ LINCOLN WAY,27156000,Richmond,Inner Sunset,7,5,37.765926361083984,-122.46644592285156,2024-05-14T14:20:00Z,2024,May,2024-May,2024-05-01
2024-05-13T00:00:00Z,2024-05-13T00:00:00Z,00:00:00,2024,Monday,2024-05-13T11:33:00Z,139079206244,1390792,246063684,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JACKSON ST \ OCTAVIA ST,26560000,Northern,Pacific Heights,2,2,37.79330825805664,-122.42798614501952,2024-05-13T00:00:00Z,2024,May,2024-May,2024-05-01
2024-05-13T20:00:00Z,2024-05-13T00:00:00Z,20:00:00,2024,Monday,2024-05-15T14:55:00Z,139085506224,1390855,246063800,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,MADRONE AVE \ ULLOA ST,22948000,Taraval,West of Twin Peaks,7,7,37.74150466918945,-122.4676284790039,2024-05-13T20:00:00Z,2024,May,2024-May,2024-05-01
2024-05-13T22:00:00Z,2024-05-13T00:00:00Z,22:00:00,2024,Monday,2024-05-15T10:22:00Z,139083006224,1390830,246063474,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ARGUELLO BLVD \ GEARY BLVD,27230000,Richmond,Lone Mountain/USF,2,1,37.78125762939453,-122.4588623046875,2024-05-13T22:00:00Z,2024,May,2024-May,2024-05-01
2024-05-12T04:00:00Z,2024-05-12T00:00:00Z,04:00:00,2024,Sunday,2024-05-13T18:09:00Z,139079506224,1390795,246064046,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BRODERICK ST \ HAYES ST,26059000,Park,Hayes Valley,5,5,37.77477645874024,-122.43946838378906,2024-05-12T04:00:00Z,2024,May,2024-May,2024-05-01
2024-05-07T23:00:00Z,2024-05-07T00:00:00Z,23:00:00,2024,Tuesday,2024-05-13T13:47:00Z,139076506244,1390765,246063690,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUCHANAN ST \ POST ST,26522000,Northern,Japantown,5,5,37.78556442260742,-122.42977905273438,2024-05-07T23:00:00Z,2024,May,2024-May,2024-05-01
2024-05-07T01:00:00Z,2024-05-07T00:00:00Z,01:00:00,2024,Tuesday,2024-05-08T21:59:00Z,139081106244,1390811,246063935,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,26TH ST \ INDIANA ST,23608000,Bayview,Bayview Hunters Point,10,10,37.75139236450195,-122.39056396484376,2024-05-07T01:00:00Z,2024,May,2024-May,2024-05-01
2024-05-12T22:40:00Z,2024-05-12T00:00:00Z,22:40:00,2024,Sunday,2024-05-13T08:22:00Z,139075706224,1390757,246063656,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,PACIFIC AVE \ POLK ST,25316000,Northern,Russian Hill,3,3,37.79502868652344,-122.4215850830078,2024-05-12T22:40:00Z,2024,May,2024-May,2024-05-01
2024-05-15T21:00:00Z,2024-05-15T00:00:00Z,21:00:00,2024,Wednesday,2024-05-16T00:39:00Z,139073106244,1390731,240307151,241370064,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,SACRAMENTO ST \ VAN NESS AVE,26536000,Northern,Nob Hill,3,3,37.791290283203125,-122.42251586914062,2024-05-15T21:00:00Z,2024,May,2024-May,2024-05-01
2024-05-14T08:15:00Z,2024-05-14T00:00:00Z,08:15:00,2024,Tuesday,2024-05-16T12:05:00Z,139091506244,1390915,240307850,241371499,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,02ND ST \ HARRISON ST,24510000,Southern,Financial District/South Beach,6,6,37.78430938720703,-122.39515686035156,2024-05-14T08:15:00Z,2024,May,2024-May,2024-05-01
2024-05-15T20:45:00Z,2024-05-15T00:00:00Z,20:45:00,2024,Wednesday,2024-05-15T23:56:00Z,139073006244,1390730,240307076,241363506,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ JONES ST,25535000,Central,North Beach,3,3,37.80521011352539,-122.41688537597656,2024-05-15T20:45:00Z,2024,May,2024-May,2024-05-01
2024-05-12T19:15:00Z,2024-05-12T00:00:00Z,19:15:00,2024,Sunday,2024-05-13T12:19:00Z,139075006224,1390750,246064002,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,20TH ST \ RHODE ISLAND ST,23756000,Bayview,Potrero Hill,10,10,37.759674072265625,-122.4020767211914,2024-05-12T19:15:00Z,2024,May,2024-May,2024-05-01
2024-05-13T01:00:00Z,2024-05-13T00:00:00Z,01:00:00,2024,Monday,2024-05-13T10:07:00Z,139083106224,1390831,246063662,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,STEINER ST \ VALLEJO ST,26678000,Northern,Marina,2,2,37.79501724243164,-122.43675994873048,2024-05-13T01:00:00Z,2024,May,2024-May,2024-05-01
2024-05-14T14:30:00Z,2024-05-14T00:00:00Z,14:30:00,2024,Tuesday,2024-05-14T20:24:00Z,139084406244,1390844,246063480,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ PARKER AVE,26930000,Richmond,Lone Mountain/USF,2,1,37.78159713745117,-122.45417785644533,2024-05-14T14:30:00Z,2024,May,2024-May,2024-05-01
2024-05-15T23:30:00Z,2024-05-15T00:00:00Z,23:30:00,2024,Wednesday,2024-05-16T07:04:00Z,139086706244,1390867,240307327,241370533,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH ST \ CAPP ST,24130000,Mission,Mission,9,9,37.758697509765625,-122.41796112060548,2024-05-15T23:30:00Z,2024,May,2024-May,2024-05-01
2024-05-16T04:57:00Z,2024-05-16T00:00:00Z,04:57:00,2024,Thursday,2024-05-16T05:06:00Z,139074706240,1390747,240307242,241370356,II,Initial,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,CEDRO AVE \ MERCEDES WAY,22781000,Taraval,West of Twin Peaks,7,7,37.72715377807617,-122.47032165527344,2024-05-16T04:57:00Z,2024,May,2024-May,2024-05-01
2024-05-16T16:20:00Z,2024-05-16T00:00:00Z,16:20:00,2024,Thursday,2024-05-16T16:31:00Z,139097606244,1390976,240308416,241372383,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Cite or Arrest Adult,BEACH ST \ LARKIN ST,25586000,Central,Russian Hill,2,2,37.806434631347656,-122.42219543457033,2024-05-16T16:20:00Z,2024,May,2024-May,2024-05-01
2024-06-04T21:00:00Z,2024-06-04T00:00:00Z,21:00:00,2024,Tuesday,2024-06-04T21:58:00Z,139648606224,1396486,246072920,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,24TH AVE \ IRVING ST,27421000,Taraval,Sunset/Parkside,4,4,37.76332473754883,-122.48248291015624,2024-06-04T21:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-06T18:00:00Z,2024-06-06T00:00:00Z,18:00:00,2024,Thursday,2024-06-06T20:18:00Z,139666706244,1396667,240355683,241582945,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GREAT HWY \ JOHN F KENNEDY DR,27966000,Richmond,Golden Gate Park,4,1,37.77043533325195,-122.51092529296876,2024-06-06T18:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-05-30T21:33:00Z,2024-05-30T00:00:00Z,21:33:00,2024,Thursday,2024-06-04T16:15:00Z,139649406224,1396494,246072823,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,17TH ST \ HARTFORD ST,25793000,Mission,Castro/Upper Market,8,8,37.76255035400391,-122.4340591430664,2024-05-30T21:33:00Z,2024,May,2024-May,2024-05-01
2024-06-02T19:15:00Z,2024-06-02T00:00:00Z,19:15:00,2024,Sunday,2024-06-03T14:37:00Z,139649706244,1396497,246072782,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CLINTON PARK \ GUERRERO ST,25844000,Mission,Mission,8,8,37.76914978027344,-122.42447662353516,2024-06-02T19:15:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-05T02:00:00Z,2024-06-05T00:00:00Z,02:00:00,2024,Wednesday,2024-06-05T14:14:00Z,139648906244,1396489,246072936,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FUNSTON AVE \ LAWTON ST,27162000,Taraval,Inner Sunset,7,7,37.75825881958008,-122.47020721435548,2024-06-05T02:00:00Z,2024,Jun,2024-Jun,2024-06-01
